id,age,race_raw,sex,juv_fel_count,juv_misd_count,juv_other_count,priors_count,charge_degree,two_year_recid,race
9519,33,Caucasian,1,0,0,0,6,1,1,0
9523,30,African-American,1,0,0,0,2,1,1,1
9524,29,Caucasian,1,0,0,0,1,0,0,0
9527,36,African-American,1,0,0,0,2,0,0,1
9529,35,African-American,1,0,0,0,6,1,1,1
9532,21,African-American,1,0,1,0,2,1,1,1
9534,49,African-American,1,0,0,0,29,1,1,1
9536,37,African-American,0,0,0,0,23,0,1,1
9540,29,African-American,1,0,0,0,3,1,1,1
9541,25,African-American,1,0,0,1,1,1,1,1
9542,20,African-American,1,0,0,0,2,1,1,1
9545,55,African-American,1,0,0,0,5,1,0,1
9547,26,Caucasian,1,0,0,0,0,0,0,0
9548,52,Caucasian,0,0,0,0,6,1,0,0
9550,52,African-American,1,0,0,0,16,1,1,1
9553,60,Caucasian,1,0,0,0,2,0,0,0
9554,44,Caucasian,1,0,0,0,0,0,0,0
9557,25,African-American,0,0,0,0,2,0,0,1
9560,20,Caucasian,0,0,0,0,4,1,1,0
9561,28,Caucasian,1,0,0,0,3,1,1,0
9563,22,Caucasian,1,0,0,0,1,1,0,0
9566,24,Caucasian,1,0,0,0,1,1,1,0
9567,28,African-American,0,0,0,0,0,1,0,1
9568,35,African-American,1,0,0,0,10,1,1,1
9569,30,Caucasian,1,0,0,0,0,0,0,0
9570,22,African-American,1,0,0,2,0,1,1,1
9574,39,African-American,1,0,0,0,9,1,0,1
9578,26,African-American,1,0,0,0,5,0,0,1
9581,23,African-American,0,0,0,0,0,1,0,1
9584,52,African-American,0,0,0,0,0,1,1,1
9586,22,African-American,0,0,0,5,0,0,1,1
9588,54,Caucasian,1,0,0,0,0,1,0,0
9589,50,African-American,1,0,0,0,2,0,0,1
9591,20,African-American,1,0,0,4,2,1,1,1
9592,25,Caucasian,1,0,0,0,1,1,0,0
9593,46,Caucasian,0,0,0,0,0,1,0,0
9597,22,Caucasian,1,0,0,0,0,0,0,0
9600,38,Caucasian,1,1,0,0,10,1,1,0
9603,34,African-American,0,0,0,0,5,1,1,1
9604,18,African-American,1,5,0,2,4,1,1,1
9606,26,Caucasian,0,0,0,0,3,1,1,0
9608,23,Caucasian,0,0,0,0,0,1,0,0
9612,44,Caucasian,1,0,0,0,1,0,1,0
9613,53,Caucasian,1,0,0,0,9,1,1,0
9617,27,African-American,1,0,0,0,4,1,1,1
9618,25,Caucasian,1,0,0,0,2,1,0,0
9620,19,Caucasian,1,0,1,3,1,1,1,0
9621,53,Caucasian,1,0,0,0,0,1,0,0
9624,39,African-American,1,0,0,0,0,0,0,1
9626,27,African-American,1,1,0,0,6,1,1,1
9628,21,African-American,0,0,0,0,2,1,1,1
9629,24,African-American,0,0,0,0,7,1,0,1
9630,33,Caucasian,1,0,0,0,0,0,0,0
9631,24,Caucasian,0,0,0,4,1,0,0,0
9632,46,Caucasian,1,0,0,0,1,1,0,0
9635,38,Caucasian,0,0,0,0,0,1,0,0
9636,30,African-American,1,0,2,2,13,1,1,1
9640,26,African-American,1,0,2,2,27,0,1,1
9641,57,Caucasian,1,0,0,0,2,1,0,0
9643,43,Caucasian,1,0,0,0,0,1,0,0
9644,22,African-American,1,0,0,0,0,0,0,1
9646,28,African-American,0,0,0,0,9,0,1,1
9648,51,Caucasian,1,0,0,0,3,1,0,0
9653,24,Caucasian,1,0,0,0,1,1,0,0
9654,48,African-American,1,0,0,0,3,1,1,1
9655,26,Caucasian,1,0,0,0,0,0,1,0
9656,31,African-American,1,0,0,0,6,1,1,1
9658,27,African-American,1,1,2,1,6,0,0,1
9659,25,African-American,1,0,0,0,0,0,0,1
9662,56,Caucasian,1,0,0,0,3,0,0,0
9663,29,African-American,0,0,0,0,1,0,0,1
9664,30,Caucasian,0,0,0,0,3,1,1,0
9666,21,African-American,1,0,0,0,0,1,0,1
9667,22,Caucasian,1,0,0,0,1,1,1,0
9668,28,African-American,0,0,0,0,0,0,0,1
9669,35,African-American,1,0,0,0,2,1,0,1
9670,23,Caucasian,1,0,0,0,0,1,0,0
9672,48,African-American,1,0,0,0,4,1,0,1
9674,22,Caucasian,1,0,1,2,4,0,1,0
9676,37,African-American,1,0,0,0,2,1,0,1
9677,33,African-American,1,0,0,0,0,1,0,1
9681,23,African-American,1,0,0,1,5,1,1,1
9685,22,African-American,1,0,0,1,0,0,1,1
9686,24,African-American,1,0,0,0,0,1,0,1
9687,44,African-American,1,0,0,0,2,0,0,1
9690,26,African-American,0,0,0,0,0,0,0,1
9691,29,African-American,1,0,0,0,2,1,0,1
9695,30,Caucasian,1,0,0,0,1,0,0,0
9698,23,African-American,1,0,0,0,1,1,1,1
9703,28,African-American,0,0,0,0,0,1,1,1
9704,20,African-American,1,0,0,0,0,1,0,1
9706,24,Caucasian,0,0,2,0,7,0,0,0
9708,37,African-American,1,0,0,0,6,1,1,1
9709,21,African-American,0,0,0,0,1,1,0,1
9710,27,African-American,1,0,0,0,8,1,1,1
9712,26,African-American,1,0,0,0,2,1,1,1
9713,42,Caucasian,1,0,0,0,0,0,0,0
9714,23,African-American,1,0,0,0,8,1,1,1
9717,55,Caucasian,0,0,0,0,0,0,0,0
9722,24,Caucasian,1,0,0,0,1,1,1,0
9723,23,African-American,1,0,0,0,0,0,0,1
9724,64,African-American,0,0,0,0,0,1,0,1
9729,39,African-American,0,0,0,0,0,1,1,1
9730,30,Caucasian,1,0,0,0,0,0,0,0
9731,22,African-American,0,0,0,0,1,0,0,1
9732,20,African-American,1,0,0,0,2,1,1,1
9733,21,African-American,1,0,0,0,0,1,1,1
9734,24,Caucasian,1,0,0,0,0,1,0,0
9738,30,African-American,1,0,0,0,3,0,0,1
9739,51,African-American,1,0,0,0,12,1,1,1
9741,21,African-American,1,1,0,2,1,1,1,1
9743,31,African-American,1,0,0,0,1,1,0,1
9745,23,African-American,1,0,0,0,2,0,1,1
9747,32,African-American,1,0,0,0,4,1,1,1
9748,28,African-American,1,0,0,0,11,1,1,1
9750,24,African-American,1,0,0,1,0,1,0,1
9752,19,African-American,0,0,0,0,1,1,1,1
9754,29,African-American,1,0,0,0,3,1,1,1
9755,41,African-American,1,0,0,0,6,1,1,1
9756,28,African-American,1,0,0,0,4,0,1,1
9758,29,Caucasian,1,0,0,0,6,1,1,0
9759,49,Caucasian,1,0,0,0,0,1,0,0
9767,42,Caucasian,1,0,0,0,0,0,0,0
9771,38,African-American,1,0,0,0,4,0,0,1
9773,22,African-American,1,0,0,1,3,1,1,1
9774,46,Caucasian,1,0,0,0,0,0,1,0
9777,38,African-American,1,0,0,0,0,1,1,1
9778,36,African-American,1,0,0,0,0,1,0,1
9781,22,Caucasian,1,0,0,0,6,1,1,0
9782,29,African-American,1,0,0,0,11,0,0,1
9784,39,African-American,1,0,0,0,2,0,0,1
9785,47,Caucasian,1,0,0,0,0,0,0,0
9786,26,African-American,1,0,0,0,7,1,1,1
9787,21,African-American,0,0,0,0,0,1,1,1
9789,63,African-American,1,0,0,0,2,0,0,1
9790,27,African-American,1,0,0,0,2,1,1,1
9791,55,Caucasian,1,0,0,0,27,0,0,0
9799,26,Caucasian,1,0,0,0,0,1,1,0
9800,37,Caucasian,1,0,0,0,1,0,0,0
9802,34,African-American,1,0,0,0,0,1,0,1
9805,25,African-American,1,1,1,0,2,1,1,1
9810,32,African-American,1,0,0,1,8,1,0,1
9811,25,African-American,0,0,0,0,5,1,1,1
9815,33,African-American,0,0,0,0,2,1,1,1
9817,26,African-American,1,0,0,0,2,1,1,1
9820,29,African-American,1,0,0,0,2,0,0,1
9822,28,Caucasian,1,0,0,0,6,0,1,0
9823,53,African-American,1,0,0,0,20,1,0,1
9827,27,Caucasian,1,0,0,0,0,1,0,0
9830,48,Caucasian,1,0,0,0,0,1,0,0
9832,25,Caucasian,1,0,0,0,1,0,1,0
9833,67,Caucasian,1,0,0,0,0,1,0,0
9834,29,African-American,1,0,0,1,2,0,0,1
9835,53,African-American,0,0,0,0,3,1,0,1
9838,49,African-American,1,0,0,0,0,1,0,1
9840,44,Caucasian,0,0,0,0,0,0,0,0
9843,26,African-American,1,1,0,0,10,1,1,1
9845,46,African-American,1,0,0,0,0,0,0,1
9846,30,Caucasian,1,0,0,0,1,1,1,0
9847,48,African-American,0,0,0,0,0,1,1,1
9851,77,African-American,1,0,0,0,1,0,1,1
9852,21,African-American,1,0,2,2,2,1,1,1
9854,54,African-American,1,0,0,0,4,1,1,1
9855,54,Caucasian,1,0,0,0,3,1,0,0
9856,26,African-American,1,0,0,0,15,1,0,1
9857,23,African-American,1,0,1,1,8,1,1,1
9861,39,Caucasian,1,0,0,0,2,1,0,0
9864,29,African-American,1,0,0,0,1,0,1,1
9865,30,African-American,1,1,0,0,9,0,1,1
9867,41,African-American,1,0,0,0,6,1,0,1
9868,32,African-American,1,0,0,0,1,0,0,1
9869,48,African-American,1,0,0,0,12,0,0,1
9872,52,African-American,1,0,0,0,0,0,1,1
9875,31,African-American,1,0,1,0,3,1,1,1
9877,22,Caucasian,1,0,0,3,1,1,1,0
9880,46,Caucasian,0,0,0,0,0,0,0,0
9883,29,African-American,1,0,0,0,7,1,1,1
9885,22,African-American,0,0,0,0,0,1,0,1
9888,39,African-American,1,0,0,0,8,1,0,1
9889,35,African-American,1,0,0,0,9,1,0,1
9890,26,African-American,1,0,0,0,1,0,0,1
9891,27,African-American,1,0,0,0,1,1,0,1
9892,27,African-American,1,0,0,0,5,1,1,1
9894,34,Caucasian,0,0,0,0,10,1,1,0
9902,32,African-American,0,0,0,0,0,0,1,1
9904,25,African-American,1,0,0,1,5,1,1,1
9905,22,Caucasian,1,0,0,1,2,0,1,0
9907,52,African-American,1,0,0,0,7,1,1,1
9908,21,African-American,1,0,0,0,2,1,1,1
9909,28,African-American,1,0,1,0,11,1,1,1
9914,23,Caucasian,1,0,1,0,4,0,1,0
9917,31,African-American,1,0,0,0,1,0,0,1
9918,34,Caucasian,1,0,0,0,1,0,0,0
9919,32,African-American,1,0,0,0,0,0,0,1
9920,50,Caucasian,0,0,0,0,0,0,1,0
9921,27,African-American,1,0,0,0,1,0,0,1
9922,26,African-American,0,0,1,0,4,1,0,1
9923,27,African-American,1,1,0,0,4,1,1,1
9924,29,Caucasian,1,0,0,0,0,1,1,0
9931,58,African-American,1,0,0,0,0,0,0,1
9933,27,African-American,1,2,0,0,14,1,1,1
9934,28,African-American,1,0,0,0,5,1,1,1
9935,24,African-American,1,0,5,1,15,1,1,1
9939,50,Caucasian,1,0,0,0,0,0,0,0
9940,30,African-American,0,0,0,0,15,1,1,1
9944,43,Caucasian,1,0,0,0,0,1,1,0
9945,24,Caucasian,1,0,0,0,0,1,1,0
9948,34,African-American,1,0,0,0,10,1,0,1
9951,26,Caucasian,1,0,0,0,2,1,0,0
9952,31,Caucasian,1,0,0,0,0,1,0,0
9953,23,African-American,1,0,0,3,1,1,1,1
9955,39,African-American,1,0,0,0,0,1,0,1
9956,50,African-American,1,0,0,0,4,1,1,1
9959,22,African-American,0,0,0,0,0,0,0,1
9960,25,African-American,0,0,0,0,0,0,0,1
9963,21,African-American,0,0,1,0,2,1,0,1
9965,20,Caucasian,1,0,0,0,1,1,0,0
9966,54,African-American,1,0,0,0,12,0,1,1
9968,27,African-American,0,0,0,0,2,1,1,1
9969,45,Caucasian,1,0,0,0,5,1,1,0
9970,34,African-American,1,3,1,0,13,1,1,1
9971,55,Caucasian,0,0,0,0,0,1,0,0
9972,24,African-American,1,0,0,0,0,0,0,1
9973,20,African-American,1,0,0,1,0,1,1,1
9977,37,African-American,1,0,0,0,5,0,1,1
9979,34,Caucasian,0,0,0,0,1,0,0,0
9980,41,African-American,0,0,0,0,2,1,1,1
9981,21,African-American,1,0,0,0,1,1,1,1
9983,22,African-American,1,0,0,0,3,1,1,1
9984,24,African-American,1,0,0,0,0,1,0,1
9985,42,Caucasian,1,0,0,0,8,1,0,0
9987,23,African-American,0,0,0,0,0,0,1,1
9991,20,Caucasian,1,0,0,0,0,0,0,0
9996,44,Caucasian,0,0,0,0,0,1,1,0
9997,20,African-American,1,0,0,0,0,0,0,1
10004,27,African-American,1,0,0,0,5,0,0,1
10006,20,Caucasian,1,0,0,0,0,0,1,0
10007,20,African-American,1,0,0,0,0,1,0,1
10008,28,Caucasian,1,0,0,0,1,1,1,0
10009,29,African-American,1,0,0,0,9,1,1,1
10010,21,African-American,1,0,0,0,0,1,1,1
10012,24,African-American,0,0,0,0,2,1,1,1
10018,24,African-American,0,0,0,0,0,1,0,1
10019,23,African-American,1,0,1,0,3,1,1,1
10020,27,Caucasian,1,0,0,0,0,1,0,0
10021,24,Caucasian,1,0,0,0,0,1,0,0
10022,31,African-American,1,0,1,0,6,0,1,1
10025,22,African-American,1,0,0,0,0,1,1,1
10029,54,Caucasian,1,0,0,0,0,1,0,0
10033,35,African-American,0,0,0,0,7,1,1,1
10035,53,African-American,0,0,0,0,0,1,0,1
10036,26,African-American,1,0,0,0,9,0,1,1
10037,48,African-American,1,0,0,0,7,0,1,1
10040,56,African-American,0,0,0,0,2,0,1,1
10042,25,African-American,1,0,0,0,6,1,1,1
10043,49,Caucasian,0,0,0,0,0,1,0,0
10044,34,Caucasian,1,0,0,0,0,0,1,0
10045,21,African-American,1,0,0,0,0,0,1,1
10046,23,Caucasian,1,0,0,0,0,1,1,0
10047,57,Caucasian,1,0,0,0,0,1,0,0
10051,25,Caucasian,1,0,0,0,5,1,1,0
10052,42,African-American,0,0,0,0,1,1,0,1
10054,51,African-American,1,0,0,0,1,1,0,1
10058,53,African-American,1,0,0,0,13,0,0,1
10059,43,African-American,0,0,0,0,6,1,0,1
10061,34,African-American,1,0,0,0,0,1,0,1
10062,27,Caucasian,0,0,0,0,2,1,1,0
10064,51,African-American,1,0,0,0,0,0,0,1
10065,26,Caucasian,1,0,0,0,1,0,0,0
10066,47,African-American,1,0,0,0,5,1,0,1
10068,22,Caucasian,1,0,0,1,0,1,0,0
10069,36,Caucasian,0,0,0,0,0,1,0,0
10072,41,Caucasian,1,0,0,0,4,1,1,0
10077,25,African-American,1,0,3,1,6,0,0,1
10083,33,Caucasian,1,0,0,0,0,0,0,0
10086,44,Caucasian,0,0,0,0,3,1,1,0
10087,46,Caucasian,1,0,0,0,0,1,1,0
10088,28,African-American,0,0,0,0,1,1,0,1
10091,28,African-American,1,1,0,0,5,1,1,1
10092,66,African-American,1,0,0,0,5,1,1,1
10094,20,Caucasian,1,0,0,0,0,0,0,0
10095,27,African-American,1,0,0,0,2,1,0,1
10097,25,African-American,1,0,0,0,3,1,1,1
10107,39,African-American,0,0,0,0,1,1,0,1
10110,41,African-American,0,0,0,0,7,1,1,1
10111,26,African-American,1,0,0,0,0,1,0,1
10112,25,African-American,1,0,0,0,2,0,1,1
10119,22,African-American,1,0,0,0,2,1,1,1
10121,25,African-American,1,0,0,0,7,1,1,1
10126,20,Caucasian,0,0,0,0,0,0,1,0
10127,56,Caucasian,1,0,0,0,5,0,0,0
10129,25,African-American,1,0,0,0,5,1,1,1
10130,48,African-American,0,0,0,0,1,1,0,1
10131,21,African-American,1,0,0,0,1,1,0,1
10132,31,Caucasian,1,0,0,0,2,0,1,0
10133,35,Caucasian,1,0,0,0,0,0,0,0
10136,34,African-American,1,0,0,0,2,1,1,1
10137,32,African-American,1,0,0,0,0,1,0,1
10139,31,African-American,0,0,0,0,1,1,1,1
10148,31,African-American,1,0,0,0,11,0,1,1
10150,28,African-American,1,0,0,0,3,0,1,1
10157,27,African-American,0,0,1,0,10,1,1,1
10158,24,African-American,1,0,0,2,0,1,1,1
10159,49,Caucasian,1,0,0,0,0,1,0,0
10161,40,Caucasian,0,0,0,0,0,1,0,0
10163,22,African-American,1,0,0,0,4,0,0,1
10165,28,African-American,1,0,0,0,5,1,1,1
10167,24,African-American,1,0,0,0,2,1,1,1
10168,49,Caucasian,1,0,0,0,1,0,0,0
10169,33,Caucasian,1,0,0,0,0,0,1,0
10174,44,Caucasian,1,0,0,0,0,1,1,0
10176,41,African-American,1,0,0,3,12,1,1,1
10178,46,Caucasian,1,0,0,0,0,1,0,0
10179,57,African-American,1,0,0,0,2,0,0,1
10181,32,African-American,1,0,0,0,0,1,0,1
10183,36,African-American,1,0,0,0,1,0,0,1
10184,30,African-American,1,0,0,0,1,0,0,1
10185,28,African-American,1,0,0,0,0,0,0,1
10188,31,Caucasian,1,0,0,0,3,0,1,0
10189,29,African-American,1,1,0,0,8,1,1,1
10193,21,African-American,1,0,0,0,1,0,0,1
10194,23,African-American,1,1,0,0,5,1,1,1
10196,25,Caucasian,1,0,0,0,4,1,0,0
10197,49,African-American,0,0,0,0,25,1,1,1
10202,25,African-American,0,0,0,0,1,0,1,1
10207,35,African-American,1,0,0,0,9,1,0,1
10210,32,African-American,1,0,0,0,0,0,0,1
10211,23,African-American,0,0,0,0,0,0,0,1
10214,23,African-American,1,1,1,2,4,1,0,1
10216,26,African-American,0,0,0,0,0,0,0,1
10217,31,African-American,1,0,0,0,9,1,1,1
10218,22,African-American,1,0,0,0,0,0,1,1
10219,20,Caucasian,0,0,0,0,0,1,1,0
10220,24,African-American,1,0,0,0,1,1,0,1
10223,37,African-American,1,0,0,0,0,0,0,1
10224,29,African-American,1,0,0,0,0,1,0,1
10226,29,African-American,1,0,0,1,9,1,1,1
10228,49,Caucasian,1,0,0,0,3,1,0,0
10229,31,African-American,1,0,0,0,2,1,0,1
10230,59,Caucasian,1,0,0,0,0,0,0,0
10232,39,African-American,1,0,0,0,2,0,1,1
10233,23,African-American,1,0,0,1,1,1,0,1
10234,27,African-American,1,0,0,0,3,1,1,1
10235,22,African-American,1,0,0,0,1,1,0,1
10237,21,Caucasian,1,0,0,0,0,1,1,0
10239,36,African-American,1,0,0,0,0,1,0,1
10241,30,African-American,1,0,0,1,10,1,1,1
10242,31,Caucasian,1,0,0,0,3,0,0,0
10251,26,Caucasian,1,0,0,0,0,1,0,0
10252,24,African-American,1,0,0,0,0,0,0,1
10254,27,African-American,1,1,2,0,11,1,0,1
10256,28,Caucasian,1,0,0,0,4,1,0,0
10258,54,Caucasian,1,0,0,0,3,1,1,0
10259,57,Caucasian,1,0,0,0,0,0,0,0
10261,30,African-American,1,0,0,0,2,1,0,1
10267,31,African-American,0,0,0,0,4,1,0,1
10269,29,Caucasian,1,0,0,0,0,1,0,0
10272,22,African-American,1,0,0,0,0,0,0,1
10274,35,African-American,1,0,0,0,0,0,1,1
10276,29,African-American,1,0,0,0,2,1,1,1
10277,30,African-American,1,0,1,0,14,1,0,1
10280,27,African-American,1,0,0,0,2,1,1,1
10281,63,Caucasian,0,0,0,0,0,0,0,0
10283,27,African-American,1,0,0,0,6,1,1,1
10289,36,Caucasian,1,0,0,0,0,1,1,0
10292,21,African-American,1,0,0,0,0,1,0,1
10293,23,Caucasian,1,0,0,0,1,1,0,0
10296,40,African-American,1,0,0,0,1,1,0,1
10298,30,African-American,1,0,0,0,3,0,1,1
10299,41,African-American,1,0,0,0,1,0,0,1
10300,56,Caucasian,1,0,0,0,0,0,0,0
10301,23,African-American,1,0,0,0,1,1,1,1
10302,61,African-American,1,0,0,0,14,0,0,1
10305,20,African-American,1,0,0,0,0,1,1,1
10306,49,Caucasian,1,0,0,0,2,1,1,0
10307,31,African-American,1,2,0,0,6,1,0,1
10309,50,African-American,1,0,0,0,7,1,1,1
10312,31,African-American,0,0,0,0,3,0,1,1
10313,32,African-American,1,1,0,2,4,1,0,1
10315,44,African-American,1,0,0,0,0,1,1,1
10317,62,African-American,1,0,0,0,0,0,0,1
10319,43,African-American,1,0,0,0,3,1,1,1
10324,24,African-American,0,0,0,0,1,0,1,1
10326,41,African-American,1,0,0,0,13,1,1,1
10327,23,Caucasian,1,0,0,0,0,0,0,0
10330,67,Caucasian,1,0,0,0,0,0,0,0
10334,20,African-American,1,0,0,0,0,1,1,1
10336,29,African-American,1,1,0,0,3,0,1,1
10338,34,Caucasian,0,0,0,1,0,1,1,0
10344,29,African-American,1,0,0,0,0,1,0,1
10345,46,African-American,1,0,0,0,4,1,0,1
10346,31,African-American,1,0,0,0,9,0,1,1
10348,24,African-American,1,0,0,0,1,0,0,1
10349,28,African-American,1,0,0,0,1,1,1,1
10351,25,African-American,0,0,0,0,0,0,1,1
10354,24,African-American,0,0,0,0,0,0,0,1
10357,36,Caucasian,1,0,0,0,1,1,0,0
10359,25,African-American,1,0,0,0,2,0,0,1
10360,29,Caucasian,1,0,0,0,0,1,0,0
10361,26,Caucasian,0,0,0,0,1,1,0,0
10363,23,African-American,1,1,0,0,3,1,1,1
10367,32,African-American,1,0,0,0,4,1,1,1
10370,26,Caucasian,0,0,0,0,0,1,0,0
10372,35,Caucasian,1,0,0,0,0,0,1,0
10375,23,African-American,1,0,0,0,0,0,1,1
10376,46,Caucasian,0,0,0,0,0,0,0,0
10377,41,Caucasian,1,0,0,0,0,1,0,0
10378,22,Caucasian,1,0,0,1,0,0,1,0
10379,27,African-American,1,0,0,0,7,0,1,1
10381,24,African-American,0,0,0,0,1,1,1,1
10383,27,African-American,1,0,0,0,10,1,1,1
10386,22,Caucasian,1,0,0,0,1,0,0,0
10388,26,African-American,1,0,1,0,3,0,1,1
10389,26,Caucasian,1,0,0,0,7,0,0,0
10390,29,Caucasian,1,0,0,0,3,1,1,0
10393,42,African-American,0,3,0,0,17,1,1,1
10394,30,African-American,1,0,0,0,0,0,0,1
10399,34,Caucasian,1,0,0,0,1,1,0,0
10400,23,Caucasian,1,0,0,7,3,0,0,0
10401,47,Caucasian,0,0,0,0,0,0,0,0
10402,55,Caucasian,1,0,0,0,2,0,0,0
10406,43,African-American,1,0,0,0,2,1,0,1
10407,45,African-American,1,0,0,0,38,1,1,1
10410,61,Caucasian,0,0,0,0,15,1,0,0
10412,49,Caucasian,1,0,0,0,0,1,0,0
10413,49,African-American,1,0,0,0,1,0,0,1
10415,42,African-American,1,0,0,0,1,1,0,1
10416,24,African-American,1,0,0,0,1,0,0,1
10417,51,Caucasian,1,0,0,0,0,1,0,0
10422,26,Caucasian,1,0,0,1,2,1,1,0
10423,28,Caucasian,1,0,0,0,2,1,1,0
10424,49,African-American,1,0,0,0,2,1,0,1
10427,56,Caucasian,1,0,0,0,1,1,0,0
10428,53,Caucasian,1,0,0,0,8,0,0,0
10431,41,Caucasian,1,0,0,0,3,0,0,0
10432,45,African-American,1,0,0,0,6,1,0,1
10436,21,African-American,0,0,0,0,0,1,0,1
10437,27,Caucasian,1,0,0,1,2,0,1,0
10439,21,African-American,1,0,0,0,0,1,0,1
10440,31,Caucasian,1,0,0,0,0,1,0,0
10444,30,African-American,1,2,0,0,8,1,0,1
10446,23,African-American,1,0,0,0,0,1,0,1
10447,52,Caucasian,1,0,0,0,1,1,0,0
10448,48,African-American,1,0,0,0,11,0,1,1
10449,51,African-American,0,0,0,0,3,0,0,1
10450,30,Caucasian,1,0,0,0,1,0,1,0
10451,29,African-American,0,0,0,0,5,1,1,1
10452,44,African-American,0,0,0,0,0,1,0,1
10454,34,African-American,1,0,0,0,12,1,1,1
10456,28,African-American,1,1,2,0,5,1,1,1
10457,28,African-American,1,0,0,0,9,1,1,1
10462,34,Caucasian,0,0,0,0,0,1,0,0
10463,23,African-American,1,0,2,1,3,0,1,1
10464,71,Caucasian,1,0,0,0,3,0,0,0
10467,45,Caucasian,1,0,0,0,2,0,0,0
10469,29,African-American,1,0,0,0,0,0,0,1
10480,52,African-American,1,0,0,0,17,1,1,1
10483,21,African-American,1,0,0,0,0,0,0,1
10484,29,Caucasian,1,0,0,0,2,0,0,0
10486,54,Caucasian,1,0,0,0,0,0,0,0
10490,27,Caucasian,1,0,0,0,0,1,1,0
10491,29,Caucasian,1,0,0,0,1,0,0,0
10494,23,African-American,0,0,0,0,2,0,1,1
10498,65,Caucasian,0,0,0,0,1,1,0,0
10500,31,African-American,1,0,3,4,15,1,1,1
10502,31,Caucasian,1,0,0,0,0,1,0,0
10505,21,African-American,1,0,0,0,0,1,0,1
10506,27,African-American,1,0,2,0,17,1,1,1
10507,33,Caucasian,1,0,0,0,1,1,0,0
10509,25,African-American,1,0,1,0,3,1,0,1
10510,39,Caucasian,1,0,0,0,1,1,0,0
10511,29,African-American,1,0,0,0,8,0,1,1
10512,27,African-American,1,0,0,0,15,1,1,1
10513,42,Caucasian,0,0,0,0,0,1,0,0
10514,21,Caucasian,1,0,0,0,0,1,0,0
10518,27,African-American,1,0,0,1,5,0,1,1
10519,36,African-American,1,0,0,0,2,0,1,1
10520,24,African-American,0,0,0,0,0,1,1,1
10522,67,Caucasian,0,0,0,0,0,0,0,0
10525,39,African-American,1,0,0,0,3,1,1,1
10530,25,African-American,0,0,0,0,1,1,0,1
10531,40,Caucasian,1,0,0,0,8,1,1,0
10532,37,African-American,1,0,0,0,4,0,1,1
10533,42,African-American,0,0,0,0,8,1,1,1
10536,26,African-American,1,0,0,0,8,1,1,1
10538,23,African-American,1,0,0,0,1,0,0,1
10540,31,Caucasian,0,0,0,0,1,0,1,0
10542,26,Caucasian,1,0,0,0,4,1,1,0
10543,51,Caucasian,1,0,0,0,2,0,1,0
10544,67,Caucasian,1,0,0,0,0,0,0,0
10545,27,African-American,1,0,0,0,10,1,0,1
10546,26,Caucasian,0,0,0,0,1,0,0,0
10547,55,African-American,1,0,0,0,3,0,1,1
10550,28,Caucasian,1,0,0,0,0,0,0,0
10552,51,Caucasian,0,0,0,0,0,0,0,0
10553,28,African-American,1,0,0,0,13,1,1,1
10554,22,African-American,1,0,0,0,0,1,1,1
10555,26,African-American,1,0,0,0,2,1,1,1
10556,27,African-American,0,0,1,0,1,1,0,1
10557,32,African-American,1,0,0,0,5,0,0,1
10558,36,African-American,1,0,0,0,11,1,1,1
10559,27,African-American,1,0,0,0,4,0,0,1
10560,41,Caucasian,1,0,0,0,1,1,1,0
10561,24,African-American,1,0,3,0,12,0,0,1
10563,61,African-American,1,0,0,0,11,1,0,1
10567,29,Caucasian,0,0,0,0,3,1,0,0
10568,34,Caucasian,1,0,0,0,11,1,0,0
10570,45,Caucasian,1,0,0,0,0,1,0,0
10571,21,Caucasian,1,0,2,1,3,1,1,0
10572,28,African-American,1,0,0,0,20,1,1,1
10575,31,Caucasian,1,0,0,0,6,1,0,0
10577,59,Caucasian,1,0,0,0,0,0,1,0
10579,40,African-American,1,0,0,0,8,0,1,1
10580,22,Caucasian,0,0,0,1,1,0,0,0
10581,21,African-American,1,0,1,0,1,0,1,1
10584,25,Caucasian,1,0,0,0,2,1,1,0
10585,25,African-American,0,0,0,0,1,1,0,1
10586,47,African-American,1,0,0,0,3,0,1,1
10589,21,African-American,1,0,0,0,5,0,1,1
10590,29,African-American,1,0,0,0,1,1,1,1
10591,40,Caucasian,1,0,0,0,4,1,1,0
10595,39,Caucasian,1,0,0,0,0,0,0,0
10599,30,African-American,0,0,0,0,0,0,1,1
10606,25,Caucasian,1,0,0,0,0,0,0,0
10607,21,Caucasian,0,0,0,0,0,0,1,0
10608,25,Caucasian,1,0,0,0,0,0,1,0
10614,27,African-American,1,0,0,0,5,0,1,1
10617,45,Caucasian,1,0,0,0,4,0,1,0
10618,32,African-American,1,0,0,0,4,1,1,1
10619,22,African-American,1,0,0,0,0,0,1,1
10622,44,African-American,0,0,0,0,6,1,0,1
10625,23,African-American,1,0,0,0,0,1,0,1
10626,46,Caucasian,1,0,0,0,0,1,0,0
10627,33,Caucasian,1,0,0,0,2,1,0,0
10629,40,Caucasian,0,0,0,0,3,1,1,0
10631,54,Caucasian,1,0,0,0,7,1,0,0
10636,21,Caucasian,1,0,0,0,0,0,0,0
10637,43,Caucasian,1,0,0,0,6,0,1,0
10643,22,African-American,1,0,0,0,0,0,0,1
10645,31,African-American,1,0,0,0,0,1,0,1
10646,32,African-American,1,0,0,0,6,1,1,1
